Town,Date,Sale Amount
Hartland,2009-04-01,332162.5
Hartland,2009-05-01,460000.0
Hartland,2009-06-01,228500.0
Hartland,2009-07-01,125000.0
Hartland,2009-08-01,204900.0
Hartland,2009-09-01,254700.0
Hartland,2009-10-01,253600.0
Hartland,2009-11-01,252500.0
Hartland,2009-12-01,229300.0
Hartland,2010-01-01,185900.0
Hartland,2010-02-01,172950.0
Hartland,2010-03-01,160000.0
Hartland,2010-04-01,66500.0
Hartland,2010-05-01,247500.0
Hartland,2010-06-01,260966.667
Hartland,2010-07-01,292000.0
Hartland,2010-08-01,243125.0
Hartland,2010-09-01,194250.0
Hartland,2010-10-01,198000.0
Hartland,2010-11-01,80000.0
Hartland,2010-12-01,250000.0
Hartland,2011-01-01,202000.0
Hartland,2011-02-01,200388.889
Hartland,2011-03-01,198777.778
Hartland,2011-04-01,197166.667
Hartland,2011-05-01,195555.556
Hartland,2011-06-01,193944.444
Hartland,2011-07-01,192333.333
Hartland,2011-08-01,252500.0
Hartland,2011-09-01,218750.0
Hartland,2011-10-01,185000.0
Hartland,2011-11-01,163666.667
Hartland,2011-12-01,142333.333
Hartland,2012-01-01,121000.0
Hartland,2012-02-01,138000.0
Hartland,2012-03-01,155000.0
Hartland,2012-04-01,239000.0
Hartland,2012-05-01,195000.0
Hartland,2012-06-01,203733.333
Hartland,2012-07-01,228875.0
Hartland,2012-08-01,390000.0
Hartland,2012-09-01,216000.0
Hartland,2012-10-01,215000.0
Hartland,2012-11-01,294668.333
Hartland,2012-12-01,121500.0
Hartland,2013-01-01,156000.0
Hartland,2013-02-01,190500.0
Hartland,2013-03-01,225000.0
Hartland,2013-04-01,173000.0
Hartland,2013-05-01,165250.0
Hartland,2013-06-01,255000.0
Hartland,2013-07-01,180000.0
Hartland,2013-08-01,178137.5
Hartland,2013-09-01,176275.0
Hartland,2013-10-01,183250.0
Hartland,2013-11-01,186500.0
Hartland,2013-12-01,292500.0
Hartland,2014-01-01,180000.0
Hartland,2014-02-01,216000.0
Hartland,2014-03-01,203000.0
Hartland,2014-04-01,190000.0
Hartland,2014-05-01,206000.0
Hartland,2014-06-01,222000.0
Hartland,2014-07-01,238000.0
Hartland,2014-08-01,254000.0
Hartland,2014-09-01,270000.0
Hartland,2014-10-01,317750.0
Hartland,2014-11-01,289625.0
Hartland,2014-12-01,261500.0
Hartland,2015-01-01,100000.0
Hartland,2015-02-01,172750.0
Hartland,2015-03-01,245500.0
Hartland,2015-04-01,179500.0
Hartland,2015-05-01,203750.0
Hartland,2015-06-01,410000.0
Hartland,2015-07-01,450000.0
Hartland,2015-08-01,219738.5
Hartland,2015-09-01,261500.0
Hartland,2015-10-01,251846.154
Hartland,2015-11-01,242192.308
Hartland,2015-12-01,232538.462
Hartland,2016-01-01,222884.615
Hartland,2016-02-01,213230.769
Hartland,2016-03-01,203576.923
Hartland,2016-04-01,193923.077
Hartland,2016-05-01,184269.231
Hartland,2016-06-01,174615.385
Hartland,2016-07-01,164961.538
Hartland,2016-08-01,155307.692
Hartland,2016-09-01,145653.846
Hartland,2016-10-01,136000.0
Hartland,2016-11-01,245000.0
Hartland,2016-12-01,249500.0
Hartland,2017-01-01,292479.8
Hartland,2017-02-01,303114.9
Hartland,2017-03-01,313750.0
Hartland,2017-04-01,287162.5
Hartland,2017-05-01,260575.0
Hartland,2017-06-01,233987.5
Hartland,2017-07-01,207400.0
Hartland,2017-08-01,228650.0
Hartland,2017-09-01,249900.0
Hartland,2017-10-01,345000.0
Hartland,2017-11-01,62550.0
Hartland,2017-12-01,169208.0
Hartland,2018-01-01,198360.667
Hartland,2018-02-01,118666.667
Hartland,2018-03-01,239500.5
Hartland,2018-04-01,342995.0
Hartland,2018-05-01,252000.0
Hartland,2018-06-01,247000.0
Hartland,2018-07-01,303771.429
Hartland,2018-08-01,217500.0
Hartland,2018-09-01,200525.0
Hartland,2018-10-01,229366.667
Hartland,2018-11-01,291800.0
Hartland,2018-12-01,230400.0
Hartland,2019-01-01,169000.0
Hartland,2019-02-01,105000.0
Hartland,2019-03-01,217500.0
Hartland,2019-04-01,202450.0
Hartland,2019-05-01,318666.667
Hartland,2019-06-01,245149.833
Hartland,2019-07-01,251375.0
Hartland,2019-08-01,254666.667
Hartland,2019-09-01,216500.0
Hartland,2019-10-01,242666.667
Hartland,2019-11-01,256500.0
Hartland,2019-12-01,200000.0
Hartland,2020-01-01,170000.0
Hartland,2020-02-01,365000.0
Hartland,2020-03-01,162810.0
Hartland,2020-04-01,161435.833
Hartland,2020-05-01,160061.667
Hartland,2020-06-01,158687.5
Hartland,2020-07-01,206180.0
Hartland,2020-08-01,199825.0
Hartland,2020-09-01,284500.0
Hartland,2020-10-01,285269.231
Hartland,2020-11-01,286038.462
Hartland,2020-12-01,286807.692
Hartland,2021-01-01,287576.923
Hartland,2021-02-01,288346.154
Hartland,2021-03-01,289115.385
Hartland,2021-04-01,289884.615
Hartland,2021-05-01,290653.846
Hartland,2021-06-01,291423.077
Hartland,2021-07-01,292192.308
Hartland,2021-08-01,292961.538
Hartland,2021-09-01,293730.769
Hartland,2021-10-01,294500.0
Hartland,2021-11-01,289222.222
Hartland,2021-12-01,253750.0
Hartland,2022-01-01,254950.0
Hartland,2022-02-01,201225.0
Hartland,2022-03-01,147500.0
Hartland,2022-04-01,212666.667
Hartland,2022-05-01,277833.333
Hartland,2022-06-01,343000.0
Hartland,2022-07-01,303400.0
Hartland,2022-08-01,417500.0
Hartland,2022-09-01,321800.0
Harwinton,2006-10-01,271075.0
Harwinton,2006-11-01,365345.875
Harwinton,2006-12-01,264560.0
Harwinton,2007-01-01,319437.5
Harwinton,2007-02-01,133000.0
Harwinton,2007-03-01,265000.0
Harwinton,2007-04-01,309718.75
Harwinton,2007-05-01,236358.0
Harwinton,2007-06-01,315625.0
Harwinton,2007-07-01,228400.0
Harwinton,2007-08-01,284600.0
Harwinton,2007-09-01,269875.0
Harwinton,2007-10-01,280295.5
Harwinton,2007-11-01,178333.333
Harwinton,2007-12-01,285000.0
Harwinton,2008-01-01,207575.0
Harwinton,2008-02-01,327000.0
Harwinton,2008-03-01,211250.0
Harwinton,2008-04-01,145666.667
Harwinton,2008-05-01,265800.0
Harwinton,2008-06-01,268500.0
Harwinton,2008-07-01,332833.333
Harwinton,2008-08-01,228750.0
Harwinton,2008-09-01,169333.333
Harwinton,2008-10-01,250414.286
Harwinton,2008-11-01,247664.29
Harwinton,2008-12-01,244914.294
Harwinton,2009-01-01,242164.298
Harwinton,2009-02-01,239414.302
Harwinton,2009-03-01,236664.306
Harwinton,2009-04-01,233914.31
Harwinton,2009-05-01,231164.313
Harwinton,2009-06-01,228414.317
Harwinton,2009-07-01,225664.321
Harwinton,2009-08-01,222914.325
Harwinton,2009-09-01,220164.329
Harwinton,2009-10-01,217414.333
Harwinton,2009-11-01,268718.571
Harwinton,2009-12-01,173226.75
Harwinton,2010-01-01,360000.0
Harwinton,2010-02-01,246300.0
Harwinton,2010-03-01,152883.333
Harwinton,2010-04-01,241000.0
Harwinton,2010-05-01,316714.286
Harwinton,2010-06-01,123750.0
Harwinton,2010-07-01,150950.0
Harwinton,2010-08-01,318000.0
Harwinton,2010-09-01,221400.0
Harwinton,2010-10-01,266000.0
Harwinton,2010-11-01,274675.0
Harwinton,2010-12-01,375000.0
Harwinton,2011-01-01,194562.5
Harwinton,2011-02-01,309031.25
Harwinton,2011-03-01,423500.0
Harwinton,2011-04-01,304701.6
Harwinton,2011-05-01,251083.333
Harwinton,2011-06-01,292333.333
Harwinton,2011-07-01,195666.667
Harwinton,2011-08-01,261112.5
Harwinton,2011-09-01,180533.333
Harwinton,2011-10-01,94666.667
Harwinton,2011-11-01,198583.333
Harwinton,2011-12-01,302500.0
Harwinton,2012-01-01,136050.0
Harwinton,2012-02-01,281475.0
Harwinton,2012-03-01,136666.667
Harwinton,2012-04-01,255000.0
Harwinton,2012-05-01,247850.0
Harwinton,2012-06-01,240571.429
Harwinton,2012-07-01,186233.333
Harwinton,2012-08-01,250666.667
Harwinton,2012-09-01,258055.646
Harwinton,2012-10-01,265444.625
Harwinton,2012-11-01,255000.0
Harwinton,2012-12-01,259875.0
Harwinton,2013-01-01,233500.0
Harwinton,2013-02-01,47500.0
Harwinton,2013-03-01,249400.0
Harwinton,2013-04-01,163950.0
Harwinton,2013-05-01,234000.0
Harwinton,2013-06-01,235220.2
Harwinton,2013-07-01,193666.667
Harwinton,2013-08-01,220953.231
Harwinton,2013-09-01,212150.0
Harwinton,2013-10-01,218100.392
Harwinton,2013-11-01,224050.783
Harwinton,2013-12-01,230001.175
Harwinton,2014-01-01,235951.566
Harwinton,2014-02-01,241901.958
Harwinton,2014-03-01,247852.35
Harwinton,2014-04-01,253802.741
Harwinton,2014-05-01,259753.133
Harwinton,2014-06-01,265703.524
Harwinton,2014-07-01,271653.916
Harwinton,2014-08-01,277604.308
Harwinton,2014-09-01,283554.699
Harwinton,2014-10-01,289505.091
Harwinton,2014-11-01,205428.571
Harwinton,2014-12-01,221400.0
Harwinton,2015-01-01,237375.0
Harwinton,2015-02-01,185500.0
Harwinton,2015-03-01,239300.0
Harwinton,2015-04-01,261590.0
Harwinton,2015-05-01,226360.0
Harwinton,2015-06-01,435000.0
Harwinton,2015-07-01,243959.5
Harwinton,2015-08-01,223000.0
Harwinton,2015-09-01,251487.5
Harwinton,2015-10-01,221772.833
Harwinton,2015-11-01,118050.0
Harwinton,2015-12-01,251813.25
Harwinton,2016-01-01,323125.0
Harwinton,2016-02-01,238628.333
Harwinton,2016-03-01,261475.0
Harwinton,2016-04-01,169800.0
Harwinton,2016-05-01,252555.556
Harwinton,2016-06-01,299985.714
Harwinton,2016-07-01,277227.273
Harwinton,2016-08-01,251468.182
Harwinton,2016-09-01,340650.0
Harwinton,2016-10-01,250018.75
Harwinton,2016-11-01,232500.0
Harwinton,2016-12-01,196540.0
Harwinton,2017-01-01,209916.667
Harwinton,2017-02-01,295983.333
Harwinton,2017-03-01,329919.25
Harwinton,2017-04-01,232450.0
Harwinton,2017-05-01,245937.5
Harwinton,2017-06-01,270690.8
Harwinton,2017-07-01,226978.462
Harwinton,2017-08-01,313585.714
Harwinton,2017-09-01,166625.0
Harwinton,2017-10-01,307100.0
Harwinton,2017-11-01,158880.0
Harwinton,2017-12-01,243000.0
Harwinton,2018-01-01,238000.0
Harwinton,2018-02-01,154030.0
Harwinton,2018-03-01,194500.0
Harwinton,2018-04-01,205135.0
Harwinton,2018-05-01,208683.333
Harwinton,2018-06-01,311680.0
Harwinton,2018-07-01,199280.556
Harwinton,2018-08-01,300433.333
Harwinton,2018-09-01,297138.095
Harwinton,2018-10-01,293842.857
Harwinton,2018-11-01,290547.619
Harwinton,2018-12-01,287252.381
Harwinton,2019-01-01,283957.143
Harwinton,2019-02-01,280661.905
Harwinton,2019-03-01,277366.667
Harwinton,2019-04-01,274071.429
Harwinton,2019-05-01,270776.19
Harwinton,2019-06-01,267480.952
Harwinton,2019-07-01,264185.714
Harwinton,2019-08-01,260890.476
Harwinton,2019-09-01,257595.238
Harwinton,2019-10-01,254300.0
Harwinton,2019-11-01,270276.667
Harwinton,2019-12-01,293384.615
Harwinton,2020-01-01,207456.0
Harwinton,2020-02-01,232875.0
Harwinton,2020-03-01,168300.0
Harwinton,2020-04-01,282316.667
Harwinton,2020-05-01,306150.0
Harwinton,2020-06-01,280445.455
Harwinton,2020-07-01,315175.0
Harwinton,2020-08-01,306215.385
Harwinton,2020-09-01,275814.462
Harwinton,2020-10-01,312436.364
Harwinton,2020-11-01,345038.462
Harwinton,2020-12-01,409500.0
Harwinton,2021-01-01,402350.0
Harwinton,2021-02-01,354742.857
Harwinton,2021-03-01,355299.231
Harwinton,2021-04-01,218333.333
Harwinton,2021-05-01,311527.273
Harwinton,2021-06-01,341735.0
Harwinton,2021-07-01,371909.091
Harwinton,2021-08-01,328153.846
Harwinton,2021-09-01,313862.5
Harwinton,2021-10-01,389881.692
Harwinton,2021-11-01,309992.0
Harwinton,2021-12-01,345980.5
Harwinton,2022-01-01,326142.857
Harwinton,2022-02-01,363937.5
Harwinton,2022-03-01,292323.077
Harwinton,2022-04-01,355091.4
Harwinton,2022-05-01,488571.429
Harwinton,2022-06-01,336515.091
Harwinton,2022-07-01,260800.0
Harwinton,2022-08-01,421250.0
Harwinton,2022-09-01,308414.1
Hebron,2006-10-01,323271.429
Hebron,2006-11-01,323271.429
Hebron,2006-12-01,323271.429
Hebron,2007-01-01,323271.429
Hebron,2007-02-01,323271.429
Hebron,2007-03-01,323271.429
Hebron,2007-04-01,323271.429
Hebron,2007-05-01,323271.429
Hebron,2007-06-01,323271.429
Hebron,2007-07-01,323271.429
Hebron,2007-08-01,323271.429
Hebron,2007-09-01,323271.429
Hebron,2007-10-01,323271.429
Hebron,2007-11-01,305130.462
Hebron,2007-12-01,294284.0
Hebron,2008-01-01,215190.0
Hebron,2008-02-01,295500.0
Hebron,2008-03-01,221250.0
Hebron,2008-04-01,333333.333
Hebron,2008-05-01,309937.769
Hebron,2008-06-01,296088.889
Hebron,2008-07-01,249100.0
Hebron,2008-08-01,284211.111
Hebron,2008-09-01,328190.909
Hebron,2008-10-01,342064.0
Hebron,2008-11-01,356500.0
Hebron,2008-12-01,223166.667
Hebron,2009-01-01,219430.6
Hebron,2009-02-01,324125.0
Hebron,2009-03-01,331285.714
Hebron,2009-04-01,295333.333
Hebron,2009-05-01,330600.0
Hebron,2009-06-01,288173.4
Hebron,2009-07-01,295966.667
Hebron,2009-08-01,242195.4
Hebron,2009-09-01,357125.0
Hebron,2009-10-01,266100.0
Hebron,2009-11-01,254563.636
Hebron,2009-12-01,233136.364
Hebron,2010-01-01,261250.0
Hebron,2010-02-01,186384.0
Hebron,2010-03-01,293750.0
Hebron,2010-04-01,254458.333
Hebron,2010-05-01,383975.0
Hebron,2010-06-01,365490.0
Hebron,2010-07-01,267400.0
Hebron,2010-08-01,274750.0
Hebron,2010-09-01,259080.0
Hebron,2010-10-01,229966.667
Hebron,2010-11-01,306600.0
Hebron,2010-12-01,279880.286
Hebron,2011-01-01,318750.0
Hebron,2011-02-01,289200.0
Hebron,2011-03-01,246000.0
Hebron,2011-04-01,230700.571
Hebron,2011-05-01,195800.0
Hebron,2011-06-01,321350.0
Hebron,2011-07-01,297842.857
Hebron,2011-08-01,251988.889
Hebron,2011-09-01,280424.875
Hebron,2011-10-01,280502.449
Hebron,2011-11-01,280580.022
Hebron,2011-12-01,280657.596
Hebron,2012-01-01,280735.17
Hebron,2012-02-01,280812.744
Hebron,2012-03-01,280890.317
Hebron,2012-04-01,280967.891
Hebron,2012-05-01,281045.465
Hebron,2012-06-01,281123.038
Hebron,2012-07-01,281200.612
Hebron,2012-08-01,281278.186
Hebron,2012-09-01,281355.76
Hebron,2012-10-01,281433.333
Hebron,2012-11-01,292855.556
Hebron,2012-12-01,218070.0
Hebron,2013-01-01,362812.0
Hebron,2013-02-01,171000.0
Hebron,2013-03-01,341580.0
Hebron,2013-04-01,280250.0
Hebron,2013-05-01,279913.333
Hebron,2013-06-01,255757.143
Hebron,2013-07-01,261676.846
Hebron,2013-08-01,272850.0
Hebron,2013-09-01,263985.714
Hebron,2013-10-01,265488.889
Hebron,2013-11-01,201377.778
Hebron,2013-12-01,265921.5
Hebron,2014-01-01,188900.0
Hebron,2014-02-01,294900.0
Hebron,2014-03-01,162450.0
Hebron,2014-04-01,221666.667
Hebron,2014-05-01,195781.25
Hebron,2014-06-01,219041.583
Hebron,2014-07-01,295925.0
Hebron,2014-08-01,290487.5
Hebron,2014-09-01,262319.111
Hebron,2014-10-01,327914.286
Hebron,2014-11-01,262714.286
Hebron,2014-12-01,294540.0
Hebron,2015-01-01,311579.75
Hebron,2015-02-01,295000.0
Hebron,2015-03-01,353750.0
Hebron,2015-04-01,260600.0
Hebron,2015-05-01,305087.5
Hebron,2015-06-01,285559.529
Hebron,2015-07-01,278926.8
Hebron,2015-08-01,223228.333
Hebron,2015-09-01,235920.0
Hebron,2015-10-01,244525.0
Hebron,2015-11-01,282025.714
Hebron,2015-12-01,286241.889
Hebron,2016-01-01,258666.667
Hebron,2016-02-01,226683.333
Hebron,2016-03-01,202725.0
Hebron,2016-04-01,288580.0
Hebron,2016-05-01,273962.438
Hebron,2016-06-01,251890.278
Hebron,2016-07-01,277516.667
Hebron,2016-08-01,264104.87
Hebron,2016-09-01,211438.917
Hebron,2016-10-01,213055.005
Hebron,2016-11-01,214671.093
Hebron,2016-12-01,216287.181
Hebron,2017-01-01,217903.269
Hebron,2017-02-01,219519.357
Hebron,2017-03-01,221135.446
Hebron,2017-04-01,222751.534
Hebron,2017-05-01,224367.622
Hebron,2017-06-01,225983.71
Hebron,2017-07-01,227599.798
Hebron,2017-08-01,229215.886
Hebron,2017-09-01,230831.974
Hebron,2017-10-01,232448.062
Hebron,2017-11-01,302047.368
Hebron,2017-12-01,228583.333
Hebron,2018-01-01,255010.714
Hebron,2018-02-01,247241.667
Hebron,2018-03-01,271259.667
Hebron,2018-04-01,297522.222
Hebron,2018-05-01,252255.0
Hebron,2018-06-01,250439.583
Hebron,2018-07-01,295022.667
Hebron,2018-08-01,276426.5
Hebron,2018-09-01,287215.667
Hebron,2018-10-01,275000.067
Hebron,2018-11-01,216642.857
Hebron,2018-12-01,298675.0
Hebron,2019-01-01,244907.143
Hebron,2019-02-01,207766.667
Hebron,2019-03-01,241000.0
Hebron,2019-04-01,253464.667
Hebron,2019-05-01,274263.636
Hebron,2019-06-01,297105.556
Hebron,2019-07-01,275883.0
Hebron,2019-08-01,283229.412
Hebron,2019-09-01,217517.3
Hebron,2019-10-01,242331.667
Hebron,2019-11-01,279355.0
Hebron,2019-12-01,275606.818
Hebron,2020-01-01,224606.125
Hebron,2020-02-01,224200.0
Hebron,2020-03-01,264500.0
Hebron,2020-04-01,274363.636
Hebron,2020-05-01,278346.0
Hebron,2020-06-01,307839.583
Hebron,2020-07-01,311959.667
Hebron,2020-08-01,280679.2
Hebron,2020-09-01,342858.864
Hebron,2020-10-01,303716.667
Hebron,2020-11-01,296471.957
Hebron,2020-12-01,318115.625
Hebron,2021-01-01,395500.0
Hebron,2021-02-01,307957.143
Hebron,2021-03-01,297128.286
Hebron,2021-04-01,325932.308
Hebron,2021-05-01,323533.375
Hebron,2021-06-01,346422.92
Hebron,2021-07-01,389665.333
Hebron,2021-08-01,339915.278
Hebron,2021-09-01,343057.143
Hebron,2021-10-01,343057.143
Hebron,2021-11-01,343057.143
Hebron,2021-12-01,343057.143
Hebron,2022-01-01,343057.143
Hebron,2022-02-01,343057.143
Hebron,2022-03-01,343057.143
Hebron,2022-04-01,343057.143
Hebron,2022-05-01,343057.143
Hebron,2022-06-01,343057.143
Hebron,2022-07-01,343057.143
Hebron,2022-08-01,343057.143
Hebron,2022-09-01,343057.143
Kent,2006-10-01,717500.0
Kent,2006-11-01,412391.667
Kent,2006-12-01,657500.0
Kent,2007-01-01,371000.0
Kent,2007-02-01,1500000.0
Kent,2007-03-01,1150000.0
Kent,2007-04-01,242500.0
Kent,2007-05-01,311666.667
Kent,2007-06-01,538000.0
Kent,2007-07-01,988000.0
Kent,2007-08-01,594500.0
Kent,2007-09-01,1031250.0
Kent,2007-10-01,605046.25
Kent,2007-11-01,446356.458
Kent,2007-12-01,287666.667
Kent,2008-01-01,915000.0
Kent,2008-02-01,473750.0
Kent,2008-03-01,479791.667
Kent,2008-04-01,485833.333
Kent,2008-05-01,507500.0
Kent,2008-06-01,404980.0
Kent,2008-07-01,794333.333
Kent,2008-08-01,215973.0
Kent,2008-09-01,343800.0
Kent,2008-10-01,339584.615
Kent,2008-11-01,335369.231
Kent,2008-12-01,331153.846
Kent,2009-01-01,326938.462
Kent,2009-02-01,322723.077
Kent,2009-03-01,318507.692
Kent,2009-04-01,314292.308
Kent,2009-05-01,310076.923
Kent,2009-06-01,305861.538
Kent,2009-07-01,301646.154
Kent,2009-08-01,297430.769
Kent,2009-09-01,293215.385
Kent,2009-10-01,289000.0
Kent,2009-11-01,547916.667
Kent,2009-12-01,350000.0
Kent,2010-01-01,325000.0
Kent,2010-02-01,349500.0
Kent,2010-03-01,436570.0
Kent,2010-04-01,180000.0
Kent,2010-05-01,937500.0
Kent,2010-06-01,722800.0
Kent,2010-07-01,1249750.0
Kent,2010-08-01,939000.0
Kent,2010-09-01,230000.0
Kent,2010-10-01,618333.333
Kent,2010-11-01,1006666.667
Kent,2010-12-01,311666.667
Kent,2011-01-01,481500.0
Kent,2011-02-01,250000.0
Kent,2011-03-01,261000.0
Kent,2011-04-01,262000.0
Kent,2011-05-01,412500.0
Kent,2011-06-01,472500.0
Kent,2011-07-01,416000.0
Kent,2011-08-01,354500.0
Kent,2011-09-01,358333.333
Kent,2011-10-01,248666.667
Kent,2011-11-01,2037753.5
Kent,2011-12-01,470000.0
Kent,2012-01-01,312500.0
Kent,2012-02-01,407152.5
Kent,2012-03-01,309750.0
Kent,2012-04-01,412045.5
Kent,2012-05-01,514341.0
Kent,2012-06-01,307500.0
Kent,2012-07-01,322242.2
Kent,2012-08-01,309750.0
Kent,2012-09-01,323625.0
Kent,2012-10-01,337500.0
Kent,2012-11-01,1044800.0
Kent,2012-12-01,842400.0
Kent,2013-01-01,181750.0
Kent,2013-02-01,233500.0
Kent,2013-03-01,226500.0
Kent,2013-04-01,391306.167
Kent,2013-05-01,322607.0
Kent,2013-06-01,460575.722
Kent,2013-07-01,598544.444
Kent,2013-08-01,252000.0
Kent,2013-09-01,295000.0
Kent,2013-10-01,284173.077
Kent,2013-11-01,273346.154
Kent,2013-12-01,262519.231
Kent,2014-01-01,251692.308
Kent,2014-02-01,240865.385
Kent,2014-03-01,230038.462
Kent,2014-04-01,219211.538
Kent,2014-05-01,208384.615
Kent,2014-06-01,197557.692
Kent,2014-07-01,186730.769
Kent,2014-08-01,175903.846
Kent,2014-09-01,165076.923
Kent,2014-10-01,154250.0
Kent,2014-11-01,785125.0
Kent,2014-12-01,455071.429
Kent,2015-01-01,459723.75
Kent,2015-02-01,664775.0
Kent,2015-03-01,432500.0
Kent,2015-04-01,312500.0
Kent,2015-05-01,257830.0
Kent,2015-06-01,253400.0
Kent,2015-07-01,333750.0
Kent,2015-08-01,395833.333
Kent,2015-09-01,369062.5
Kent,2015-10-01,473100.0
Kent,2015-11-01,263333.333
Kent,2015-12-01,437083.333
Kent,2016-01-01,336666.667
Kent,2016-02-01,751000.0
Kent,2016-03-01,316750.0
Kent,2016-04-01,544250.0
Kent,2016-05-01,355466.6
Kent,2016-06-01,382500.0
Kent,2016-07-01,277533.333
Kent,2016-08-01,433200.0
Kent,2016-09-01,489100.167
Kent,2016-10-01,229202.25
Kent,2016-11-01,327500.0
Kent,2016-12-01,572500.0
Kent,2017-01-01,725750.0
Kent,2017-02-01,504725.0
Kent,2017-03-01,283700.0
Kent,2017-04-01,437763.5
Kent,2017-05-01,679000.0
Kent,2017-06-01,465802.4
Kent,2017-07-01,295000.0
Kent,2017-08-01,640000.0
Kent,2017-09-01,567250.0
Kent,2017-10-01,787416.667
Kent,2017-11-01,1158750.0
Kent,2017-12-01,620000.0
Kent,2018-01-01,342512.5
Kent,2018-02-01,1597000.0
Kent,2018-03-01,446250.0
Kent,2018-04-01,428403.333
Kent,2018-05-01,682700.0
Kent,2018-06-01,570000.0
Kent,2018-07-01,297500.0
Kent,2018-08-01,683600.0
Kent,2018-09-01,535000.0
Kent,2018-10-01,519358.974
Kent,2018-11-01,503717.949
Kent,2018-12-01,488076.923
Kent,2019-01-01,472435.897
Kent,2019-02-01,456794.872
Kent,2019-03-01,441153.846
Kent,2019-04-01,425512.821
Kent,2019-05-01,409871.795
Kent,2019-06-01,394230.769
Kent,2019-07-01,378589.744
Kent,2019-08-01,362948.718
Kent,2019-09-01,347307.692
Kent,2019-10-01,331666.667
Kent,2019-11-01,850500.0
Kent,2019-12-01,358783.2
Kent,2020-01-01,330000.0
Kent,2020-02-01,830000.0
Kent,2020-03-01,279666.667
Kent,2020-04-01,300000.0
Kent,2020-05-01,423775.0
Kent,2020-06-01,547550.0
Kent,2020-07-01,561302.917
Kent,2020-08-01,811666.667
Kent,2020-09-01,571516.667
Kent,2020-10-01,772263.636
Kent,2020-11-01,481363.636
Kent,2020-12-01,662482.333
Kent,2021-01-01,364437.5
Kent,2021-02-01,621000.0
Kent,2021-03-01,179866.5
Kent,2021-04-01,648333.333
Kent,2021-05-01,458857.143
Kent,2021-06-01,975000.0
Kent,2021-07-01,428250.0
Kent,2021-08-01,616083.333
Kent,2021-09-01,629900.0
Kent,2021-10-01,487532.5
Kent,2021-11-01,579666.667
Kent,2021-12-01,787833.333
Kent,2022-01-01,157500.0
Kent,2022-02-01,428376.5
Kent,2022-03-01,502240.0
Kent,2022-04-01,902500.0
Kent,2022-05-01,620000.0
Kent,2022-06-01,1021166.667
Kent,2022-07-01,573500.0
Kent,2022-08-01,371625.0
Kent,2022-09-01,222500.0
Killingly,2006-10-01,219277.5
Killingly,2006-11-01,199446.667
Killingly,2006-12-01,247010.0
Killingly,2007-01-01,196650.0
Killingly,2007-02-01,252968.667
Killingly,2007-03-01,195338.462
Killingly,2007-04-01,183377.778
Killingly,2007-05-01,212059.136
Killingly,2007-06-01,190490.909
Killingly,2007-07-01,202492.308
Killingly,2007-08-01,223991.667
Killingly,2007-09-01,213343.75
Killingly,2007-10-01,211562.5
Killingly,2007-11-01,209781.25
Killingly,2007-12-01,208000.0
Killingly,2008-01-01,203825.815
Killingly,2008-02-01,199651.63
Killingly,2008-03-01,195477.445
Killingly,2008-04-01,191303.26
Killingly,2008-05-01,187129.075
Killingly,2008-06-01,182954.89
Killingly,2008-07-01,178780.705
Killingly,2008-08-01,174606.52
Killingly,2008-09-01,170432.335
Killingly,2008-10-01,166258.15
Killingly,2008-11-01,181135.0
Killingly,2008-12-01,155844.2
Killingly,2009-01-01,137107.5
Killingly,2009-02-01,127666.667
Killingly,2009-03-01,174973.214
Killingly,2009-04-01,135854.0
Killingly,2009-05-01,180680.438
Killingly,2009-06-01,140742.03
Killingly,2009-07-01,168152.207
Killingly,2009-08-01,134898.72
Killingly,2009-09-01,132299.062
Killingly,2009-10-01,140926.542
Killingly,2009-11-01,155935.0
Killingly,2009-12-01,159519.0
Killingly,2010-01-01,110119.0
Killingly,2010-02-01,178120.8
Killingly,2010-03-01,174215.0
Killingly,2010-04-01,152036.045
Killingly,2010-05-01,126466.667
Killingly,2010-06-01,148311.111
Killingly,2010-07-01,137660.909
Killingly,2010-08-01,162512.5
Killingly,2010-09-01,141352.381
Killingly,2010-10-01,163393.652
Killingly,2010-11-01,156494.5
Killingly,2010-12-01,155536.893
Killingly,2011-01-01,140697.462
Killingly,2011-02-01,151260.0
Killingly,2011-03-01,133706.579
Killingly,2011-04-01,129937.5
Killingly,2011-05-01,127424.467
Killingly,2011-06-01,162757.947
Killingly,2011-07-01,131029.412
Killingly,2011-08-01,108141.667
Killingly,2011-09-01,135222.222
Killingly,2011-10-01,111420.0
Killingly,2011-11-01,116769.857
Killingly,2011-12-01,155395.455
Killingly,2012-01-01,137823.286
Killingly,2012-02-01,121730.833
Killingly,2012-03-01,164327.429
Killingly,2012-04-01,158970.588
Killingly,2012-05-01,138713.684
Killingly,2012-06-01,138843.0
Killingly,2012-07-01,133092.857
Killingly,2012-08-01,160592.464
Killingly,2012-09-01,150062.5
Killingly,2012-10-01,154483.793
Killingly,2012-11-01,149287.5
Killingly,2012-12-01,124115.696
Killingly,2013-01-01,120434.615
Killingly,2013-02-01,115426.471
Killingly,2013-03-01,128684.615
Killingly,2013-04-01,148625.0
Killingly,2013-05-01,111051.548
Killingly,2013-06-01,168535.0
Killingly,2013-07-01,140350.846
Killingly,2013-08-01,149006.2
Killingly,2013-09-01,153474.194
