Town,Sale Amount,Date,Projected,Lower_CI,Upper_CI
New Britain,171110.4,2009-03-01,False,,
New Britain,151978.82631578948,2009-04-01,False,,
New Britain,161055.51754385966,2009-05-01,False,,
New Britain,177957.61578947367,2009-06-01,False,,
New Britain,162462.03559322032,2009-07-01,False,,
New Britain,176342.15344827587,2009-08-01,False,,
New Britain,181708.4904761905,2009-09-01,False,,
New Britain,180011.98484848486,2009-10-01,False,,
New Britain,186223.15,2009-11-01,False,,
New Britain,155340.05675675673,2009-12-01,False,,
New Britain,167674.0,2010-01-01,False,,
New Britain,155563.4108108108,2010-02-01,False,,
New Britain,146915.55094339623,2010-03-01,False,,
New Britain,172556.9238095238,2010-04-01,False,,
New Britain,170548.36500000002,2010-05-01,False,,
New Britain,187449.03783783785,2010-06-01,False,,
New Britain,173673.59285714285,2010-07-01,False,,
New Britain,144239.1418604651,2010-08-01,False,,
New Britain,149567.65777777776,2010-09-01,False,,
New Britain,195618.37837837837,2010-10-01,False,,
New Britain,171327.6882352941,2010-11-01,False,,
New Britain,157957.68181818182,2010-12-01,False,,
New Britain,149788.2837837838,2011-01-01,False,,
New Britain,159785.29411764705,2011-02-01,False,,
New Britain,157025.13783783783,2011-03-01,False,,
New Britain,150665.13333333333,2011-04-01,False,,
New Britain,154724.0685714286,2011-05-01,False,,
New Britain,164984.0351851852,2011-06-01,False,,
New Britain,149927.375,2011-07-01,False,,
New Britain,166624.64,2011-08-01,False,,
New Britain,172545.45454545456,2011-09-01,False,,
New Britain,144988.45,2011-10-01,False,,
New Britain,146194.2857142857,2011-11-01,False,,
New Britain,149335.0181818182,2011-12-01,False,,
New Britain,147048.135,2012-01-01,False,,
New Britain,110020.73333333334,2012-02-01,False,,
New Britain,155910.65454545454,2012-03-01,False,,
New Britain,150413.59666666668,2012-04-01,False,,
New Britain,153282.5950819672,2012-05-01,False,,
New Britain,153804.5068181818,2012-06-01,False,,
New Britain,139218.26829268291,2012-07-01,False,,
New Britain,149343.8295081967,2012-08-01,False,,
New Britain,158913.02631578947,2012-09-01,False,,
New Britain,142229.60980392157,2012-10-01,False,,
New Britain,160736.12608695653,2012-11-01,False,,
New Britain,190529.81008176444,2012-12-01,False,,
New Britain,190529.81008176444,2013-01-01,False,,
New Britain,190529.81008176444,2013-02-01,False,,
New Britain,190529.81008176444,2013-03-01,False,,
New Britain,190529.81008176444,2013-04-01,False,,
New Britain,190529.81008176444,2013-05-01,False,,
New Britain,190529.81008176444,2013-06-01,False,,
New Britain,190529.81008176444,2013-07-01,False,,
New Britain,190529.81008176444,2013-08-01,False,,
New Britain,190529.81008176444,2013-09-01,False,,
New Britain,164080.87959183674,2013-10-01,False,,
New Britain,158019.32391304348,2013-11-01,False,,
New Britain,164281.46885245902,2013-12-01,False,,
New Britain,135997.58095238096,2014-01-01,False,,
New Britain,140718.44090909092,2014-02-01,False,,
New Britain,153212.77234042552,2014-03-01,False,,
New Britain,167369.87647058823,2014-04-01,False,,
New Britain,176324.48888888888,2014-05-01,False,,
New Britain,154603.56363636363,2014-06-01,False,,
New Britain,139213.07678571428,2014-07-01,False,,
New Britain,177149.18,2014-08-01,False,,
New Britain,166583.0612244898,2014-09-01,False,,
New Britain,126365.82,2014-10-01,False,,
New Britain,147869.4976744186,2014-11-01,False,,
New Britain,164919.02295081966,2014-12-01,False,,
New Britain,151663.61698113207,2015-01-01,False,,
New Britain,122711.33333333331,2015-02-01,False,,
New Britain,145661.38260869565,2015-03-01,False,,
New Britain,137485.0431372549,2015-04-01,False,,
New Britain,141719.88723404254,2015-05-01,False,,
New Britain,155351.8676056338,2015-06-01,False,,
New Britain,151593.43333333332,2015-07-01,False,,
New Britain,174777.74459459458,2015-08-01,False,,
New Britain,160196.71929824562,2015-09-01,False,,
New Britain,155437.99852941177,2015-10-01,False,,
New Britain,169467.35,2015-11-01,False,,
New Britain,149016.50985915493,2015-12-01,False,,
New Britain,153469.00540540542,2016-01-01,False,,
New Britain,171070.3841269841,2016-02-01,False,,
New Britain,152535.21323529413,2016-03-01,False,,
New Britain,158335.38709677418,2016-04-01,False,,
New Britain,155356.37619047618,2016-05-01,False,,
New Britain,153385.18356164385,2016-06-01,False,,
New Britain,184474.13636363635,2016-07-01,False,,
New Britain,168896.84603174604,2016-08-01,False,,
New Britain,168798.6780821918,2016-09-01,False,,
New Britain,176253.92121212123,2016-10-01,False,,
New Britain,178928.50746268657,2016-11-01,False,,
New Britain,149245.23421052634,2016-12-01,False,,
New Britain,159547.59166666667,2017-01-01,False,,
New Britain,160251.65,2017-02-01,False,,
New Britain,161993.63773584907,2017-03-01,False,,
New Britain,178898.37049180327,2017-04-01,False,,
New Britain,165870.0095890411,2017-05-01,False,,
New Britain,179923.56666666665,2017-06-01,False,,
New Britain,191390.7987654321,2017-07-01,False,,
New Britain,180436.0287671233,2017-08-01,False,,
New Britain,165698.46741573032,2017-09-01,False,,
New Britain,190529.81008176444,2017-10-01,False,,
New Britain,190529.81008176444,2017-11-01,False,,
New Britain,190529.81008176444,2017-12-01,False,,
New Britain,190529.81008176444,2018-01-01,False,,
New Britain,190529.81008176444,2018-02-01,False,,
New Britain,190529.81008176444,2018-03-01,False,,
New Britain,190529.81008176444,2018-04-01,False,,
New Britain,190529.81008176444,2018-05-01,False,,
New Britain,190529.81008176444,2018-06-01,False,,
New Britain,190529.81008176444,2018-07-01,False,,
New Britain,190529.81008176444,2018-08-01,False,,
New Britain,190529.81008176444,2018-09-01,False,,
New Britain,210578.16,2018-10-01,False,,
New Britain,178155.18767123285,2018-11-01,False,,
New Britain,193721.3463768116,2018-12-01,False,,
New Britain,179149.2258064516,2019-01-01,False,,
New Britain,204786.8136363637,2019-02-01,False,,
New Britain,201880.02545454545,2019-03-01,False,,
New Britain,213601.01694915257,2019-04-01,False,,
New Britain,207437.47741935484,2019-05-01,False,,
New Britain,197139.03529411764,2019-06-01,False,,
New Britain,227147.24324324325,2019-07-01,False,,
New Britain,204126.5670212766,2019-08-01,False,,
New Britain,206981.59677419355,2019-09-01,False,,
New Britain,207643.1265060241,2019-10-01,False,,
New Britain,215938.2278481013,2019-11-01,False,,
New Britain,214180.80107526883,2019-12-01,False,,
New Britain,191636.99454545457,2020-01-01,False,,
New Britain,199404.3327586207,2020-02-01,False,,
New Britain,232533.64193548387,2020-03-01,False,,
New Britain,230987.25,2020-04-01,False,,
New Britain,228944.3,2020-05-01,False,,
New Britain,226231.11475409835,2020-06-01,False,,
New Britain,237459.31911764704,2020-07-01,False,,
New Britain,245660.1875,2020-08-01,False,,
New Britain,239013.2278481013,2020-09-01,False,,
New Britain,242091.59661016948,2020-10-01,False,,
New Britain,264028.9215909091,2020-11-01,False,,
New Britain,242457.475,2020-12-01,False,,
New Britain,226926.26666666663,2021-01-01,False,,
New Britain,250143.83333333337,2021-02-01,False,,
New Britain,239204.52808988764,2021-03-01,False,,
New Britain,249137.5207792208,2021-04-01,False,,
New Britain,279462.69886363635,2021-05-01,False,,
New Britain,250207.57894736843,2021-06-01,False,,
New Britain,265529.01085271314,2021-07-01,False,,
New Britain,276331.9118181818,2021-08-01,False,,
New Britain,244804.33823529413,2021-09-01,False,,
New Britain,273348.7414141414,2021-10-01,False,,
New Britain,246330.85957446808,2021-11-01,False,,
New Britain,282600.8303278688,2021-12-01,False,,
New Britain,249299.45106382977,2022-01-01,False,,
New Britain,298253.01643835614,2022-02-01,False,,
New Britain,272004.4540229885,2022-03-01,False,,
New Britain,275876.6570093458,2022-04-01,False,,
New Britain,309213.1691358025,2022-05-01,False,,
New Britain,302964.9037037037,2022-06-01,False,,
New Britain,318082.5452380952,2022-07-01,False,,
New Britain,310776.4024096385,2022-08-01,False,,
New Britain,272435.9195402299,2022-09-01,False,,
New Britain,190529.81008176444,2022-10-01,False,,
New Britain,190529.81008176444,2022-11-01,False,,
New Britain,190529.81008176444,2022-12-01,False,,
New Britain,171734.73951621607,2023-01-01,True,129396.14381885165,214073.3352135805
New Britain,198943.20386513657,2023-02-01,True,144233.73049161452,253652.67723865862
New Britain,191360.61655872653,2023-03-01,True,126601.86218535008,256119.37093210296
New Britain,196717.31391355005,2023-04-01,True,123271.64651802239,270162.9813090777
New Britain,215080.3140206087,2023-05-01,True,133871.71933779417,296288.9087034232
New Britain,205062.60035748142,2023-06-01,True,116771.00595834947,293354.19475661335
New Britain,219512.4673008037,2023-07-01,True,124665.35119955342,314359.583402054
New Britain,218357.89179896374,2023-08-01,True,117379.94755415605,319335.8360437714
New Britain,195129.30765656286,2023-09-01,True,88372.03618149295,301886.57913163275
New Britain,173269.0517653533,2023-10-01,True,61029.64356990383,285508.4599608028
New Britain,169508.77940405172,2023-11-01,True,52042.807773496184,286974.75103460724
New Britain,174862.55249164972,2023-12-01,True,52392.86550648733,297332.23947681213
New Britain,154841.8882671685,2024-01-01,True,22363.391281022574,287320.38525331445
New Britain,182050.35261608905,2024-02-01,True,41268.690651907615,322832.0145802705
New Britain,174467.765309679,2024-03-01,True,25846.096206261136,323089.43441309687
New Britain,179824.4626645025,2024-04-01,True,23756.1292051661,335892.79612383887
New Britain,198187.46277156114,2024-05-01,True,35011.947174203844,361362.9783689184
New Britain,188169.74910843387,2024-06-01,True,18183.946547889995,358155.5516689777
New Britain,202619.61605175614,2024-07-01,True,26086.05761642335,379153.1744870889
New Britain,201465.04054991622,2024-08-01,True,18618.05141547564,384312.02968435676
New Britain,178236.45640751533,2024-09-01,True,-10713.128503443819,367186.04131847445
New Britain,156376.2005163058,2024-10-01,True,-38484.95431957202,351237.35535218363
New Britain,152615.92815500422,2024-11-01,True,-47982.660297733935,353214.5166077424
New Britain,157969.70124260223,2024-12-01,True,-48206.72251776818,364146.12500297267
New Britain,137949.03701812102,2025-01-01,True,-77784.11299225537,353682.1870284974
New Britain,165157.50136704155,2025-02-01,True,-58930.06701911567,389245.06975319877
New Britain,157574.9140606315,2025-03-01,True,-74566.60440825822,389716.43252952123
New Britain,162931.611415455,2025-04-01,True,-76993.64963236183,402856.87246327184
New Britain,181294.61152251365,2025-05-01,True,-66169.68323671876,428758.90628174605
New Britain,171276.89785938637,2025-06-01,True,-83503.44571622284,426057.24143499555
New Britain,185726.76480270864,2025-07-01,True,-76165.33084801311,447618.8604534304
New Britain,184572.18930086872,2025-08-01,True,-84243.57671025745,453387.9553119949
New Britain,161343.60515846784,2025-09-01,True,-114221.9267787977,436909.1370957334
New Britain,139483.3492672583,2025-10-01,True,-142670.5243976771,421637.2229321937
New Britain,135723.07690595672,2025-11-01,True,-152868.77061442548,424314.9244263389
New Britain,141076.84999355473,2025-12-01,True,-153812.4520953661,435966.1520824756
New Canaan,2678281.6666666665,2006-10-01,False,,
New Canaan,2147201.875,2006-11-01,False,,
New Canaan,3235994.8045454547,2006-12-01,False,,
New Canaan,2847000.0,2007-01-01,False,,
New Canaan,2038526.2857142857,2007-02-01,False,,
New Canaan,3294816.579166667,2007-03-01,False,,
New Canaan,2939326.0,2007-04-01,False,,
New Canaan,2550185.642105263,2007-05-01,False,,
New Canaan,2234997.466666667,2007-06-01,False,,
New Canaan,2992359.275862069,2007-07-01,False,,
New Canaan,2670088.707317074,2007-08-01,False,,
New Canaan,1651980.9090909092,2007-09-01,False,,
New Canaan,2262609.375,2007-10-01,False,,
New Canaan,2819522.727272727,2007-11-01,False,,
New Canaan,2504965.45,2007-12-01,False,,
New Canaan,2431650.0,2008-01-01,False,,
New Canaan,2094654.5454545456,2008-02-01,False,,
New Canaan,2731284.523809524,2008-03-01,False,,
New Canaan,3269385.6,2008-04-01,False,,
New Canaan,2285434.210526316,2008-05-01,False,,
New Canaan,2551565.1515151514,2008-06-01,False,,
New Canaan,3335745.8333333335,2008-07-01,False,,
New Canaan,3179440.3333333335,2008-08-01,False,,
New Canaan,2495303.5714285714,2008-09-01,False,,
New Canaan,2182566.752707162,2008-10-01,False,,
New Canaan,2182566.752707162,2008-11-01,False,,
New Canaan,2182566.752707162,2008-12-01,False,,
New Canaan,2182566.752707162,2009-01-01,False,,
New Canaan,2182566.752707162,2009-02-01,False,,
New Canaan,2182566.752707162,2009-03-01,False,,
New Canaan,2182566.752707162,2009-04-01,False,,
New Canaan,2182566.752707162,2009-05-01,False,,
New Canaan,2182566.752707162,2009-06-01,False,,
New Canaan,2182566.752707162,2009-07-01,False,,
New Canaan,2182566.752707162,2009-08-01,False,,
New Canaan,2182566.752707162,2009-09-01,False,,
New Canaan,2358118.75,2009-10-01,False,,
New Canaan,2115998.7333333334,2009-11-01,False,,
New Canaan,2299049.91875,2009-12-01,False,,
New Canaan,2010285.5882352944,2010-01-01,False,,
New Canaan,1324700.0,2010-02-01,False,,
New Canaan,2007100.0,2010-03-01,False,,
New Canaan,1495714.74,2010-04-01,False,,
New Canaan,1877148.1130434785,2010-05-01,False,,
New Canaan,1938559.5411764705,2010-06-01,False,,
New Canaan,2203136.4814814813,2010-07-01,False,,
New Canaan,2340081.25,2010-08-01,False,,
New Canaan,2680777.272727273,2010-09-01,False,,
New Canaan,2157339.1666666665,2010-10-01,False,,
New Canaan,2072996.1473684208,2010-11-01,False,,
New Canaan,1620574.861904762,2010-12-01,False,,
New Canaan,2455288.3333333335,2011-01-01,False,,
New Canaan,1740700.0,2011-02-01,False,,
New Canaan,2549516.6666666665,2011-03-01,False,,
New Canaan,1520600.0,2011-04-01,False,,
New Canaan,2787116.129032258,2011-05-01,False,,
New Canaan,2153316.265957447,2011-06-01,False,,
New Canaan,1819976.7857142857,2011-07-01,False,,
New Canaan,2576686.589285714,2011-08-01,False,,
New Canaan,2481152.9166666665,2011-09-01,False,,
New Canaan,2015346.6666666667,2011-10-01,False,,
New Canaan,2048945.6,2011-11-01,False,,
New Canaan,1740330.4,2011-12-01,False,,
New Canaan,1228500.0,2012-01-01,False,,
New Canaan,2015108.2545454544,2012-02-01,False,,
New Canaan,2119520.0,2012-03-01,False,,
New Canaan,1962711.1523809528,2012-04-01,False,,
New Canaan,1805798.904,2012-05-01,False,,
New Canaan,1897538.7096774192,2012-06-01,False,,
New Canaan,1909837.5636363635,2012-07-01,False,,
New Canaan,2005499.2333333332,2012-08-01,False,,
New Canaan,2516150.0,2012-09-01,False,,
New Canaan,1749541.5476190476,2012-10-01,False,,
New Canaan,2072100.431818182,2012-11-01,False,,
New Canaan,2131321.96875,2012-12-01,False,,
New Canaan,1543329.4117647058,2013-01-01,False,,
New Canaan,1339228.3125,2013-02-01,False,,
New Canaan,1889457.142857143,2013-03-01,False,,
New Canaan,1990536.3636363635,2013-04-01,False,,
New Canaan,1960365.783018868,2013-05-01,False,,
New Canaan,2177206.2577777775,2013-06-01,False,,
New Canaan,2138416.6666666665,2013-07-01,False,,
New Canaan,1991043.5422222223,2013-08-01,False,,
New Canaan,1909521.0457142857,2013-09-01,False,,
New Canaan,2182566.752707162,2013-10-01,False,,
New Canaan,2182566.752707162,2013-11-01,False,,
New Canaan,2182566.752707162,2013-12-01,False,,
New Canaan,2182566.752707162,2014-01-01,False,,
New Canaan,2182566.752707162,2014-02-01,False,,
New Canaan,2182566.752707162,2014-03-01,False,,
New Canaan,2182566.752707162,2014-04-01,False,,
New Canaan,2182566.752707162,2014-05-01,False,,
New Canaan,2182566.752707162,2014-06-01,False,,
New Canaan,2182566.752707162,2014-07-01,False,,
New Canaan,2182566.752707162,2014-08-01,False,,
New Canaan,2182566.752707162,2014-09-01,False,,
New Canaan,1889408.5096774192,2014-10-01,False,,
New Canaan,2880666.1764705884,2014-11-01,False,,
New Canaan,2629739.2875,2014-12-01,False,,
New Canaan,1988700.0,2015-01-01,False,,
New Canaan,1683935.3142857142,2015-02-01,False,,
New Canaan,2618547.8647058825,2015-03-01,False,,
New Canaan,2153724.4529411765,2015-04-01,False,,
New Canaan,2462323.6333333333,2015-05-01,False,,
New Canaan,2355444.6035714285,2015-06-01,False,,
New Canaan,2017367.1666666667,2015-07-01,False,,
New Canaan,1789658.2954545454,2015-08-01,False,,
New Canaan,2144746.5,2015-09-01,False,,
New Canaan,2285900.0,2015-10-01,False,,
New Canaan,2226120.0,2015-11-01,False,,
New Canaan,2023547.5,2015-12-01,False,,
New Canaan,2490800.0,2016-01-01,False,,
New Canaan,2097940.0,2016-02-01,False,,
New Canaan,2610324.1666666665,2016-03-01,False,,
New Canaan,1897724.513043478,2016-04-01,False,,
New Canaan,2286591.775,2016-05-01,False,,
New Canaan,2219296.6666666665,2016-06-01,False,,
New Canaan,2403830.0,2016-07-01,False,,
New Canaan,2437620.6739130435,2016-08-01,False,,
New Canaan,2357282.3529411764,2016-09-01,False,,
New Canaan,1768611.7647058824,2016-10-01,False,,
New Canaan,2041841.176470588,2016-11-01,False,,
New Canaan,1719078.9473684211,2016-12-01,False,,
New Canaan,2157515.4545454546,2017-01-01,False,,
New Canaan,1683565.0,2017-02-01,False,,
New Canaan,1828159.4117647056,2017-03-01,False,,
New Canaan,2363372.6999999997,2017-04-01,False,,
New Canaan,2008599.6666666667,2017-05-01,False,,
New Canaan,1913229.914893617,2017-06-01,False,,
New Canaan,1958710.0,2017-07-01,False,,
New Canaan,2033956.7857142857,2017-08-01,False,,
New Canaan,2384694.0,2017-09-01,False,,
New Canaan,1756837.8413793102,2017-10-01,False,,
New Canaan,2529437.86875,2017-11-01,False,,
New Canaan,2401026.5217391304,2017-12-01,False,,
New Canaan,2105197.0588235296,2018-01-01,False,,
New Canaan,2263957.222222222,2018-02-01,False,,
New Canaan,2853248.542857143,2018-03-01,False,,
New Canaan,2031720.86,2018-04-01,False,,
New Canaan,1787604.0,2018-05-01,False,,
New Canaan,1891897.0815789471,2018-06-01,False,,
New Canaan,2043266.642857143,2018-07-01,False,,
New Canaan,2248850.90625,2018-08-01,False,,
New Canaan,1791297.857142857,2018-09-01,False,,
New Canaan,2182566.752707162,2018-10-01,False,,
New Canaan,2182566.752707162,2018-11-01,False,,
New Canaan,2182566.752707162,2018-12-01,False,,
New Canaan,2182566.752707162,2019-01-01,False,,
New Canaan,2182566.752707162,2019-02-01,False,,
New Canaan,2182566.752707162,2019-03-01,False,,
New Canaan,2182566.752707162,2019-04-01,False,,
New Canaan,2182566.752707162,2019-05-01,False,,
New Canaan,2182566.752707162,2019-06-01,False,,
New Canaan,2182566.752707162,2019-07-01,False,,
New Canaan,2182566.752707162,2019-08-01,False,,
New Canaan,2182566.752707162,2019-09-01,False,,
New Canaan,1885056.018181818,2019-10-01,False,,
New Canaan,1558501.5952380951,2019-11-01,False,,
New Canaan,1828637.256521739,2019-12-01,False,,
New Canaan,1967052.9411764704,2020-01-01,False,,
New Canaan,1904116.5,2020-02-01,False,,
New Canaan,1989039.5652173911,2020-03-01,False,,
New Canaan,1478989.85,2020-04-01,False,,
New Canaan,2538534.411111111,2020-05-01,False,,
New Canaan,1923885.294117647,2020-06-01,False,,
New Canaan,2116687.3684210526,2020-07-01,False,,
New Canaan,2018526.9549295777,2020-08-01,False,,
New Canaan,2250934.64893617,2020-09-01,False,,
New Canaan,1973075.0,2020-10-01,False,,
New Canaan,1913832.804,2020-11-01,False,,
New Canaan,1941915.7671875,2020-12-01,False,,
New Canaan,1879038.1395348837,2021-01-01,False,,
New Canaan,2093325.0,2021-02-01,False,,
New Canaan,2127050.714285714,2021-03-01,False,,
New Canaan,2324647.0,2021-04-01,False,,
New Canaan,2495353.5891304347,2021-05-01,False,,
New Canaan,2331540.341,2021-06-01,False,,
New Canaan,2348433.75,2021-07-01,False,,
New Canaan,2305754.314117647,2021-08-01,False,,
New Canaan,2072055.5555555555,2021-09-01,False,,
New Canaan,2086338.4285714289,2021-10-01,False,,
New Canaan,2160535.0,2021-11-01,False,,
New Canaan,2017133.3333333333,2021-12-01,False,,
New Canaan,2177090.080645161,2022-01-01,False,,
New Canaan,2403480.0833333335,2022-02-01,False,,
New Canaan,2108022.222222222,2022-03-01,False,,
New Canaan,2214088.709677419,2022-04-01,False,,
New Canaan,2107957.895121951,2022-05-01,False,,
New Canaan,2706046.0999999996,2022-06-01,False,,
New Canaan,2924418.4210526315,2022-07-01,False,,
New Canaan,2801427.6415094337,2022-08-01,False,,
New Canaan,2005364.705882353,2022-09-01,False,,
New Canaan,2182566.752707162,2022-10-01,False,,
New Canaan,2182566.752707162,2022-11-01,False,,
New Canaan,2182566.752707162,2022-12-01,False,,
New Canaan,2232579.2238176903,2023-01-01,True,1404518.849498896,3060639.5981364846
New Canaan,2230038.787820932,2023-02-01,True,1323282.510720226,3136795.064921638
New Canaan,2334585.109153812,2023-03-01,True,1354258.8293348812,3314911.3889727425
New Canaan,2221661.7929194025,2023-04-01,True,1172913.832845476,3270409.752993329
New Canaan,2297144.9150955835,2023-05-01,True,1184173.6878691348,3410116.1423220322
New Canaan,2434061.9249145426,2023-06-01,True,1260376.4382782795,3607747.411550806
New Canaan,2564536.347023015,2023-07-01,True,1333126.467858497,3795946.226187533
New Canaan,2529992.586245849,2023-08-01,True,1243445.7764229055,3816539.396068792
New Canaan,2252073.395556864,2023-09-01,True,912672.5656174044,3591474.2254963233
New Canaan,2242553.121873053,2023-10-01,True,852310.537910396,3632795.7058357093
New Canaan,2308983.2922355863,2023-11-01,True,869693.7797555893,3748272.804715583
New Canaan,2284469.1810393236,2023-12-01,True,797749.9202190554,3771188.4418595918
New Canaan,2290092.679394543,2024-01-01,True,659869.8979313807,3920315.4608577057
New Canaan,2239969.7263509925,2024-02-01,True,533400.7003315559,3946538.752370429
New Canaan,2446354.6645754823,2024-03-01,True,666395.4619446252,4226313.867206339
New Canaan,2299100.0590381124,2024-04-01,True,448659.1154886049,4149541.00258762
New Canaan,2415835.719561341,2024-05-01,True,497500.86658136034,4334170.572541323
New Canaan,2421914.827270314,2024-06-01,True,438008.19367614365,4405821.460864484
New Canaan,2521278.6019771383,2024-07-01,True,473899.19073401485,4568658.013220262
New Canaan,2510528.5408855784,2024-08-01,True,401586.18438924383,4619470.897381913
New Canaan,2367339.383395683,2024-09-01,True,198556.76937577454,4536121.997415591
New Canaan,2311882.763576706,2024-10-01,True,84936.8878635671,4538828.639289845
New Canaan,2397042.1129813823,2024-11-01,True,113413.89519578777,4680670.330766977
New Canaan,2359252.379155417,2024-12-01,True,20315.068468355108,4698189.689842479
New Canaan,2363213.025869248,2025-01-01,True,-63438.6806787774,4789864.732417273
New Canaan,2313102.1217383523,2025-02-01,True,-179253.97941981535,4805458.22289652
New Canaan,2519487.059962842,2025-03-01,True,-37003.08414318459,5075977.204068869
New Canaan,2372232.4544254723,2025-04-01,True,-246821.72198615083,4991286.630837096
New Canaan,2488968.114948701,2025-05-01,True,-191190.03358355537,5169126.263480958
New Canaan,2495047.222657674,2025-06-01,True,-244852.52430414408,5234946.969619492
New Canaan,2594410.997364498,2025-07-01,True,-203955.23059475096,5392777.225323748
New Canaan,2583660.9362729383,2025-08-01,True,-271974.4731421084,5439296.345687985
New Canaan,2440471.778783043,2025-09-01,True,-471359.1264294889,5352302.683995575
New Canaan,2385015.158964066,2025-10-01,True,-581834.7543201703,5351865.072248302
New Canaan,2470174.508368742,2025-11-01,True,-550692.5178683852,5491041.53460587
New Canaan,2432384.774542777,2025-12-01,True,-641550.2891468629,5506319.838232417
New Fairfield,688523.3333333334,2006-10-01,False,,
New Fairfield,545392.0789473684,2006-11-01,False,,
New Fairfield,450823.75,2006-12-01,False,,
New Fairfield,734589.375,2007-01-01,False,,
New Fairfield,407493.6666666667,2007-02-01,False,,
New Fairfield,661974.4444444445,2007-03-01,False,,
New Fairfield,639965.625,2007-04-01,False,,
New Fairfield,723412.6095238095,2007-05-01,False,,
New Fairfield,447130.2642857143,2007-06-01,False,,
New Fairfield,715823.3333333334,2007-07-01,False,,
New Fairfield,596263.5714285715,2007-08-01,False,,
New Fairfield,625746.875,2007-09-01,False,,
New Fairfield,573332.032,2007-10-01,False,,
New Fairfield,866775.0,2007-11-01,False,,
New Fairfield,557678.3333333334,2007-12-01,False,,
New Fairfield,627680.5888888888,2008-01-01,False,,
New Fairfield,679775.9090909091,2008-02-01,False,,
New Fairfield,372742.4277777778,2008-03-01,False,,
New Fairfield,490159.20909090905,2008-04-01,False,,
New Fairfield,1121770.0,2008-05-01,False,,
New Fairfield,752853.2142857143,2008-06-01,False,,
New Fairfield,697937.37,2008-07-01,False,,
New Fairfield,628225.89375,2008-08-01,False,,
New Fairfield,518862.5,2008-09-01,False,,
New Fairfield,424828.8571428571,2008-10-01,False,,
New Fairfield,491047.375,2008-11-01,False,,
New Fairfield,435229.1666666667,2008-12-01,False,,
New Fairfield,341412.5,2009-01-01,False,,
New Fairfield,444233.6363636363,2009-02-01,False,,
New Fairfield,455000.0,2009-03-01,False,,
New Fairfield,453188.58,2009-04-01,False,,
New Fairfield,431358.5714285714,2009-05-01,False,,
New Fairfield,421757.1428571429,2009-06-01,False,,
New Fairfield,434140.9090909091,2009-07-01,False,,
New Fairfield,427600.0,2009-08-01,False,,
New Fairfield,453217.1428571429,2009-09-01,False,,
New Fairfield,530025.1904180908,2009-10-01,False,,
New Fairfield,530025.1904180908,2009-11-01,False,,
New Fairfield,530025.1904180908,2009-12-01,False,,
New Fairfield,530025.1904180908,2010-01-01,False,,
New Fairfield,530025.1904180908,2010-02-01,False,,
New Fairfield,530025.1904180908,2010-03-01,False,,
New Fairfield,530025.1904180908,2010-04-01,False,,
New Fairfield,530025.1904180908,2010-05-01,False,,
New Fairfield,530025.1904180908,2010-06-01,False,,
New Fairfield,530025.1904180908,2010-07-01,False,,
New Fairfield,530025.1904180908,2010-08-01,False,,
New Fairfield,530025.1904180908,2010-09-01,False,,
New Fairfield,331546.4285714286,2010-10-01,False,,
New Fairfield,379245.4545454546,2010-11-01,False,,
New Fairfield,554246.63125,2010-12-01,False,,
New Fairfield,451807.77777777775,2011-01-01,False,,
New Fairfield,379009.0909090909,2011-02-01,False,,
New Fairfield,603259.0909090909,2011-03-01,False,,
New Fairfield,723501.4583333334,2011-04-01,False,,
New Fairfield,747513.0,2011-05-01,False,,
New Fairfield,612462.5,2011-06-01,False,,
New Fairfield,447322.6333333333,2011-07-01,False,,
New Fairfield,439029.1176470588,2011-08-01,False,,
New Fairfield,305077.5,2011-09-01,False,,
New Fairfield,364817.1428571429,2011-10-01,False,,
New Fairfield,446518.67619047617,2011-11-01,False,,
New Fairfield,531159.2,2011-12-01,False,,
New Fairfield,307936.0916666667,2012-01-01,False,,
New Fairfield,382224.375,2012-02-01,False,,
New Fairfield,408286.6666666667,2012-03-01,False,,
New Fairfield,464912.5,2012-04-01,False,,
New Fairfield,434365.4545454546,2012-05-01,False,,
New Fairfield,574402.1739130435,2012-06-01,False,,
New Fairfield,449725.7266666667,2012-07-01,False,,
New Fairfield,319705.6909090909,2012-08-01,False,,
New Fairfield,385951.4285714286,2012-09-01,False,,
New Fairfield,428991.6222222222,2012-10-01,False,,
New Fairfield,470720.71428571426,2012-11-01,False,,
New Fairfield,388625.55333333334,2012-12-01,False,,
New Fairfield,308842.85714285716,2013-01-01,False,,
New Fairfield,358502.85714285716,2013-02-01,False,,
New Fairfield,472450.0,2013-03-01,False,,
New Fairfield,394572.8647058824,2013-04-01,False,,
New Fairfield,647281.8181818182,2013-05-01,False,,
New Fairfield,604630.0,2013-06-01,False,,
New Fairfield,559241.4285714285,2013-07-01,False,,
New Fairfield,415787.2727272727,2013-08-01,False,,
New Fairfield,323326.19583333336,2013-09-01,False,,
New Fairfield,570227.2727272727,2013-10-01,False,,
New Fairfield,462121.6363636363,2013-11-01,False,,
New Fairfield,363837.6368421053,2013-12-01,False,,
New Fairfield,632283.3636363636,2014-01-01,False,,
New Fairfield,453035.5555555555,2014-02-01,False,,
New Fairfield,473777.77777777775,2014-03-01,False,,
New Fairfield,380076.58,2014-04-01,False,,
New Fairfield,515515.5777777778,2014-05-01,False,,
New Fairfield,595048.9458333333,2014-06-01,False,,
