Date,Unemployed,Town
2024-11-01,101.49382422852057,Thompson
2024-12-01,104.41802904970388,Thompson
2025-01-01,167.94141468862787,Thompson
2025-02-01,165.58912947684493,Thompson
2025-03-01,144.57098484250665,Thompson
2025-04-01,111.68119950343393,Thompson
2025-05-01,141.21000143737302,Thompson
2025-06-01,136.7993244881113,Thompson
2025-07-01,131.59135228691008,Thompson
2025-08-01,110.81431978247232,Thompson
2025-09-01,104.52660686335739,Thompson
2025-10-01,99.47819910629873,Thompson
2024-11-01,112.63947327931214,Tolland
2024-12-01,101.716225127927,Tolland
2025-01-01,174.43638415360067,Tolland
2025-02-01,172.5872559718178,Tolland
2025-03-01,151.72519721921,Tolland
2025-04-01,124.45863432618222,Tolland
2025-05-01,176.53170047531947,Tolland
2025-06-01,170.44311065105984,Tolland
2025-07-01,178.27847664416694,Tolland
2025-08-01,150.08182144209655,Tolland
2025-09-01,115.04456766250345,Tolland
2025-10-01,117.40768410596097,Tolland
2024-11-01,377.2202688865942,Trumbull
2024-12-01,353.42610412592745,Trumbull
2025-01-01,468.3997644059808,Trumbull
2025-02-01,501.76115224208115,Trumbull
2025-03-01,409.6695196653751,Trumbull
2025-04-01,328.6594279907219,Trumbull
2025-05-01,417.41107664891206,Trumbull
2025-06-01,336.85436411701994,Trumbull
2025-07-01,369.78337322832584,Trumbull
2025-08-01,355.25759821965784,Trumbull
2025-09-01,327.40537458242653,Trumbull
2025-10-01,338.307802219355,Trumbull
2024-11-01,7.2110962923968005,Union
2024-12-01,9.017704217914964,Union
2025-01-01,16.332390071034137,Union
2025-02-01,16.381541260343003,Union
2025-03-01,15.002839860762087,Union
2025-04-01,12.3441861313725,Union
2025-05-01,14.921225418793371,Union
2025-06-01,13.905114999555217,Union
2025-07-01,14.177723719400806,Union
2025-08-01,11.362770807949975,Union
2025-09-01,8.968905371841164,Union
2025-10-01,7.883932744824936,Union
2024-11-01,398.19071398419067,Vernon
2024-12-01,421.56384493403647,Vernon
2025-01-01,521.259808181097,Vernon
2025-02-01,524.425411853503,Vernon
2025-03-01,448.7191346669149,Vernon
2025-04-01,370.2338353161448,Vernon
2025-05-01,425.21182495253754,Vernon
2025-06-01,364.7357027381524,Vernon
2025-07-01,401.3072187426619,Vernon
2025-08-01,394.3097010904918,Vernon
2025-09-01,360.80282780944765,Vernon
2025-10-01,376.6923433508375,Vernon
2024-11-01,25.164834858624033,Voluntown
2024-12-01,28.883009292908586,Voluntown
2025-01-01,34.796205274114406,Voluntown
2025-02-01,34.328186893095385,Voluntown
2025-03-01,27.023922075766315,Voluntown
2025-04-01,20.343169131937277,Voluntown
2025-05-01,26.268326151026248,Voluntown
2025-06-01,22.754514629805982,Voluntown
2025-07-01,23.342143389656552,Voluntown
2025-08-01,23.581876781844976,Voluntown
2025-09-01,23.690038757318696,Voluntown
2025-10-01,23.114371035351283,Voluntown
2024-11-01,460.3512549565496,Wallingford
2024-12-01,443.94834646439983,Wallingford
2025-01-01,692.3185694069423,Wallingford
2025-02-01,693.5749708847868,Wallingford
2025-03-01,639.047654687169,Wallingford
2025-04-01,518.2033711152345,Wallingford
2025-05-01,654.6937070410761,Wallingford
2025-06-01,603.247763625349,Wallingford
2025-07-01,625.1148506567803,Wallingford
2025-08-01,556.9081644901703,Wallingford
2025-09-01,455.14250941097123,Wallingford
2025-10-01,428.3750777771833,Wallingford
2024-11-01,10.621840277295822,Warren
2024-12-01,12.236406811828738,Warren
2025-01-01,18.598415832041205,Warren
2025-02-01,20.903892130159516,Warren
2025-03-01,13.154808625481973,Warren
2025-04-01,7.712485631136576,Warren
2025-05-01,9.495679972797006,Warren
2025-06-01,6.824681409544624,Warren
2025-07-01,9.148566581843724,Warren
2025-08-01,8.328575733400902,Warren
2025-09-01,7.6877024726674215,Warren
2025-10-01,8.230702600320607,Warren
2024-11-01,29.819746209531772,Washington
2024-12-01,29.27136359257847,Washington
2025-01-01,49.867023680115395,Washington
2025-02-01,51.3310017538059,Washington
2025-03-01,49.28299038218043,Washington
2025-04-01,39.96574560148584,Washington
2025-05-01,44.448845479213645,Washington
2025-06-01,45.54341711727967,Washington
2025-07-01,50.9517458882339,Washington
2025-08-01,48.59760007274662,Washington
2025-09-01,34.05035290567484,Washington
2025-10-01,33.12952380696298,Washington
2024-11-01,202.84194460805725,Waterford
2024-12-01,209.68500457788628,Waterford
2025-01-01,295.00804318032874,Waterford
2025-02-01,284.57077189631207,Waterford
2025-03-01,255.56996348310372,Waterford
2025-04-01,246.09869125614478,Waterford
2025-05-01,310.47872425430376,Waterford
2025-06-01,294.6359622188059,Waterford
2025-07-01,310.4649300626903,Waterford
2025-08-01,265.2589390348707,Waterford
2025-09-01,217.32327795568952,Waterford
2025-10-01,203.6639191900172,Waterford
2024-11-01,280.4117439485377,Watertown
2024-12-01,281.85003228557974,Watertown
2025-01-01,373.499367928311,Watertown
2025-02-01,390.8879301937912,Watertown
2025-03-01,340.5025109628396,Watertown
2025-04-01,239.9062621312585,Watertown
2025-05-01,286.7485663687882,Watertown
2025-06-01,240.08233484167738,Watertown
2025-07-01,275.5561170069352,Watertown
2025-08-01,279.21024807534457,Watertown
2025-09-01,242.46655080957248,Watertown
2025-10-01,259.01809449382415,Watertown
2024-11-01,73.42238639605867,Westbrook
2024-12-01,70.30123209003766,Westbrook
2025-01-01,87.30453944006737,Westbrook
2025-02-01,84.00370109766136,Westbrook
2025-03-01,63.99237522765922,Westbrook
2025-04-01,49.75751269639086,Westbrook
2025-05-01,61.51009164582107,Westbrook
2025-06-01,50.30987445561311,Westbrook
2025-07-01,56.87827325478021,Westbrook
2025-08-01,57.95636995213674,Westbrook
2025-09-01,50.802339029055894,Westbrook
2025-10-01,53.59740314795183,Westbrook
2024-11-01,110.24652869750004,Weston
2024-12-01,98.28490653880633,Weston
2025-01-01,123.87071568822115,Weston
2025-02-01,135.591135612997,Weston
2025-03-01,109.35720682207689,Weston
2025-04-01,96.48739102289797,Weston
2025-05-01,124.9655616233826,Weston
2025-06-01,116.94357595201404,Weston
2025-07-01,116.74503093261131,Weston
2025-08-01,108.78948792521092,Weston
2025-09-01,104.05488838777305,Weston
2025-10-01,115.5222133539045,Weston
2024-11-01,238.69118176753648,Westport
2024-12-01,212.36216250338316,Westport
2025-01-01,299.05772313421164,Westport
2025-02-01,289.7368603505476,Westport
2025-03-01,256.54569145546225,Westport
2025-04-01,232.10044386205044,Westport
2025-05-01,337.035748167623,Westport
2025-06-01,345.6718038347244,Westport
2025-07-01,351.7022487067364,Westport
2025-08-01,296.6837776894074,Westport
2025-09-01,280.92846859138115,Westport
2025-10-01,283.1668969899803,Westport
2024-11-01,229.3052214820023,Wethersfield
2024-12-01,223.44454159526632,Wethersfield
2025-01-01,337.28342433951957,Wethersfield
2025-02-01,329.38306171594644,Wethersfield
2025-03-01,287.9188587750895,Wethersfield
2025-04-01,274.1413170634623,Wethersfield
2025-05-01,360.8154102669541,Wethersfield
2025-06-01,341.99693558355284,Wethersfield
2025-07-01,369.46013091975533,Wethersfield
2025-08-01,323.12307503147673,Wethersfield
2025-09-01,262.9143824798594,Wethersfield
2025-10-01,242.80455322619375,Wethersfield
2024-11-01,66.03327358909233,Willington
2024-12-01,64.62234853317145,Willington
2025-01-01,92.37460639441359,Willington
2025-02-01,89.37978047664123,Willington
2025-03-01,83.60823018976458,Willington
2025-04-01,70.40108526899186,Willington
2025-05-01,95.34722798504315,Willington
2025-06-01,91.35425133860846,Willington
2025-07-01,95.56474689692469,Willington
2025-08-01,84.78777590455957,Willington
2025-09-01,59.458296826715305,Willington
2025-10-01,60.170716607020736,Willington
2024-11-01,166.411278718618,Wilton
2024-12-01,155.92164473914724,Wilton
2025-01-01,201.78937062596964,Wilton
2025-02-01,202.9173530988072,Wilton
2025-03-01,168.48210585059434,Wilton
2025-04-01,147.84773893451765,Wilton
2025-05-01,215.42500394009704,Wilton
2025-06-01,218.028270502761,Wilton
2025-07-01,220.91425527256342,Wilton
2025-08-01,181.3345991955158,Wilton
2025-09-01,186.13493529973184,Wilton
2025-10-01,184.39259266347477,Wilton
2024-11-01,142.3365255493561,Winchester
2024-12-01,150.39456120429446,Winchester
2025-01-01,211.63563969840496,Winchester
2025-02-01,231.2753522985179,Winchester
2025-03-01,190.9388054104287,Winchester
2025-04-01,133.05557097479613,Winchester
2025-05-01,150.48132190027675,Winchester
2025-06-01,114.20482976378916,Winchester
2025-07-01,128.27076240362783,Winchester
2025-08-01,126.19632426505238,Winchester
2025-09-01,117.3256285686192,Winchester
2025-10-01,115.31882165361652,Winchester
2024-11-01,248.73030218229337,Windham
2024-12-01,290.7247787770115,Windham
2025-01-01,470.0341109591497,Windham
2025-02-01,427.9352129308196,Windham
2025-03-01,352.8399265227543,Windham
2025-04-01,220.50137963403088,Windham
2025-05-01,405.8317090627137,Windham
2025-06-01,458.40645231846196,Windham
2025-07-01,478.87573915700654,Windham
2025-08-01,433.02678549117786,Windham
2025-09-01,234.8647231565796,Windham
2025-10-01,231.22232363116737,Windham
2024-11-01,151.41036331762632,Windsor
2024-12-01,144.03554151036116,Windsor
2025-01-01,218.1214409309693,Windsor
2025-02-01,214.8999079335012,Windsor
2025-03-01,187.20952701536302,Windsor
2025-04-01,158.09930757429916,Windsor
2025-05-01,191.51942346822094,Windsor
2025-06-01,186.3908874885817,Windsor
2025-07-01,203.95489290659768,Windsor
2025-08-01,174.7100452978974,Windsor
2025-09-01,137.71011228574247,Windsor
2025-10-01,134.48652943081936,Windsor
2024-11-01,216.01206604337344,Wolcott
2024-12-01,214.23864128468927,Wolcott
2025-01-01,278.3258892086088,Wolcott
2025-02-01,302.77914356139763,Wolcott
2025-03-01,259.0873848148475,Wolcott
2025-04-01,192.62013785908292,Wolcott
2025-05-01,232.575237286005,Wolcott
2025-06-01,199.34410799667685,Wolcott
2025-07-01,219.0940397175631,Wolcott
2025-08-01,204.6678650797283,Wolcott
2025-09-01,181.8782511599727,Wolcott
2025-10-01,179.17781255918217,Wolcott
2024-11-01,75.40034779925035,Woodbridge
2024-12-01,72.23163417088013,Woodbridge
2025-01-01,78.99646440613742,Woodbridge
2025-02-01,85.93186887499392,Woodbridge
2025-03-01,67.09647988352503,Woodbridge
2025-04-01,54.76470862628007,Woodbridge
2025-05-01,71.80423119236332,Woodbridge
2025-06-01,57.3310612864185,Woodbridge
2025-07-01,65.30499721425514,Woodbridge
2025-08-01,60.11672367547021,Woodbridge
2025-09-01,55.66580111154953,Woodbridge
2025-10-01,58.37836025763015,Woodbridge
2024-11-01,116.95974928536371,Woodbury
2024-12-01,134.11107962992378,Woodbury
2025-01-01,172.57107019767838,Woodbury
2025-02-01,182.17912112741953,Woodbury
2025-03-01,146.39532534829416,Woodbury
2025-04-01,93.19329310332975,Woodbury
2025-05-01,115.09277603315854,Woodbury
2025-06-01,87.9036245418549,Woodbury
2025-07-01,101.49819908007589,Woodbury
2025-08-01,98.98377227226953,Woodbury
2025-09-01,90.89016264467247,Woodbury
2025-10-01,98.73078910101582,Woodbury
2024-11-01,91.6744818952262,Woodstock
2024-12-01,89.824806431778,Woodstock
2025-01-01,131.6915628446825,Woodstock
2025-02-01,131.57502126928404,Woodstock
2025-03-01,116.6974548195768,Woodstock
2025-04-01,91.7876071408243,Woodstock
2025-05-01,118.3661525815768,Woodstock
2025-06-01,112.2754751827932,Woodstock
2025-07-01,120.9569939113682,Woodstock
2025-08-01,100.37387848154248,Woodstock
2025-09-01,90.37545599656904,Woodstock
2025-10-01,88.68863006695548,Woodstock
2024-11-01,290.5021892449661,Ansonia
2024-12-01,285.5746558278093,Ansonia
2025-01-01,361.31905484802144,Ansonia
2025-02-01,379.4243668282643,Ansonia
2025-03-01,339.42808354320204,Ansonia
2025-04-01,282.21167616260476,Ansonia
2025-05-01,303.4073013088375,Ansonia
2025-06-01,264.5355816932745,Ansonia
2025-07-01,297.35572077629763,Ansonia
2025-08-01,303.91441773102497,Ansonia
2025-09-01,255.5775961846337,Ansonia
2025-10-01,264.5893099569014,Ansonia
2024-11-01,1915.8237624412325,Bridgeport
2024-12-01,1754.095845674146,Bridgeport
2025-01-01,2846.645201484066,Bridgeport
2025-02-01,2810.022457640402,Bridgeport
2025-03-01,2407.5278646121105,Bridgeport
2025-04-01,1916.8626903334623,Bridgeport
2025-05-01,2551.005255011954,Bridgeport
2025-06-01,2486.543244672368,Bridgeport
2025-07-01,2753.133425141008,Bridgeport
2025-08-01,2495.0788386385275,Bridgeport
2025-09-01,1736.8746449153018,Bridgeport
2025-10-01,1665.9491100120397,Bridgeport
2024-11-01,880.9482178736417,Bristol
2024-12-01,864.5999950165128,Bristol
2025-01-01,1181.6058416786955,Bristol
2025-02-01,1240.751417023332,Bristol
2025-03-01,1075.687913059834,Bristol
2025-04-01,875.0836887002404,Bristol
2025-05-01,896.885986357896,Bristol
2025-06-01,714.6462733378886,Bristol
2025-07-01,863.6183183542938,Bristol
2025-08-01,844.2660002489615,Bristol
2025-09-01,746.8588277129936,Bristol
2025-10-01,785.7987664106419,Bristol
2024-11-01,797.9667675485173,Danbury
2024-12-01,832.1092536204259,Danbury
2025-01-01,1375.3630582932203,Danbury
2025-02-01,1369.3988352431652,Danbury
2025-03-01,1183.2922130896945,Danbury
2025-04-01,947.8577868967129,Danbury
2025-05-01,1203.4893603903536,Danbury
2025-06-01,1205.7672782999243,Danbury
2025-07-01,1278.9724778712398,Danbury
2025-08-01,1093.6181159281443,Danbury
2025-09-01,868.902031738411,Danbury
2025-10-01,824.4186235384334,Danbury
2024-11-01,237.97310539636385,Derby
2024-12-01,248.58321273487104,Derby
2025-01-01,286.90212465067435,Derby
2025-02-01,295.61178244315767,Derby
2025-03-01,263.24237405773096,Derby
2025-04-01,237.60936803282564,Derby
2025-05-01,264.1257469224128,Derby
2025-06-01,228.85984380418515,Derby
2025-07-01,255.7577186830114,Derby
2025-08-01,255.72303717037494,Derby
2025-09-01,226.05826578670917,Derby
2025-10-01,233.2909806004105,Derby
2024-11-01,1571.43232065714,Hartford
2024-12-01,1353.364493059005,Hartford
2025-01-01,1986.2310731223229,Hartford
2025-02-01,1948.748207944027,Hartford
2025-03-01,1702.425849606275,Hartford
2025-04-01,1651.5725144742764,Hartford
2025-05-01,2012.4581608807362,Hartford
2025-06-01,2020.478976107667,Hartford
2025-07-01,2376.5794135723836,Hartford
2025-08-01,2176.325313354875,Hartford
2025-09-01,1454.8326625009322,Hartford
2025-10-01,1393.5146208774777,Hartford
2024-11-01,758.5976900486173,Meriden
2024-12-01,776.9684952785391,Meriden
2025-01-01,1091.4823893745809,Meriden
2025-02-01,1111.3169302838564,Meriden
2025-03-01,1012.1095041348343,Meriden
2025-04-01,901.632727350441,Meriden
2025-05-01,1040.478094198487,Meriden
2025-06-01,994.5823352879585,Meriden
2025-07-01,1051.854671616087,Meriden
2025-08-01,938.6040246587332,Meriden
2025-09-01,768.1849626349035,Meriden
2025-10-01,742.5873348650126,Meriden
2024-11-01,488.87355138102316,Middletown
2024-12-01,442.5911557582257,Middletown
2025-01-01,770.0979602502998,Middletown
2025-02-01,693.0867159785549,Middletown
2025-03-01,659.5777944518894,Middletown
2025-04-01,544.1839888574526,Middletown
2025-05-01,713.1505820308212,Middletown
2025-06-01,790.8711703494674,Middletown
2025-07-01,783.4254458016094,Middletown
2025-08-01,695.2849140496743,Middletown
2025-09-01,560.7672108884733,Middletown
2025-10-01,529.9297145174064,Middletown
2024-11-01,636.0289838950694,Milford
2024-12-01,616.1210718712962,Milford
2025-01-01,761.2906957098376,Milford
2025-02-01,785.5984497925949,Milford
2025-03-01,640.6151168455608,Milford
2025-04-01,544.0064987821285,Milford
2025-05-01,679.1362038584582,Milford
2025-06-01,533.5564692829544,Milford
2025-07-01,613.5665787175187,Milford
2025-08-01,593.2510341271704,Milford
2025-09-01,522.978088153659,Milford
2025-10-01,544.9250296001194,Milford
2024-11-01,446.0638917972776,Naugatuck
2024-12-01,433.5974435399757,Naugatuck
2025-01-01,635.4703330169384,Naugatuck
2025-02-01,630.8588565731686,Naugatuck
2025-03-01,575.4882324018165,Naugatuck
2025-04-01,494.2063878939226,Naugatuck
2025-05-01,548.5918472761205,Naugatuck
2025-06-01,523.7888874755366,Naugatuck
2025-07-01,589.2266904670201,Naugatuck
2025-08-01,527.1130309828533,Naugatuck
2025-09-01,407.0283907697934,Naugatuck
2025-10-01,396.32249400967606,Naugatuck
2024-11-01,869.0841298360662,New Britain
2024-12-01,867.8904833395442,New Britain
2025-01-01,1328.1125297916697,New Britain
2025-02-01,1323.5258631269614,New Britain
2025-03-01,1175.997552265338,New Britain
2025-04-01,1077.5741704750433,New Britain
2025-05-01,1260.1735203198998,New Britain
2025-06-01,1273.983571030701,New Britain
2025-07-01,1502.0637500588548,New Britain
2025-08-01,1307.7085858269754,New Britain
2025-09-01,892.1874816930936,New Britain
2025-10-01,859.6160778083464,New Britain
2024-11-01,1495.0604517939164,New Haven
2024-12-01,1225.3839369731138,New Haven
2025-01-01,1913.538469328315,New Haven
2025-02-01,1809.0542103863768,New Haven
2025-03-01,1524.0920997786168,New Haven
2025-04-01,1225.616301236382,New Haven
2025-05-01,1848.8977482041173,New Haven
2025-06-01,1956.8692721173422,New Haven
2025-07-01,2269.2948174275225,New Haven
2025-08-01,1922.717554765845,New Haven
2025-09-01,1432.727632037351,New Haven
2025-10-01,1395.9887202938148,New Haven
2024-11-01,316.2369262972266,New London
2024-12-01,290.9418627157669,New London
2025-01-01,389.4283349528783,New London
2025-02-01,390.07662248594124,New London
2025-03-01,342.7452646469949,New London
2025-04-01,326.26742785478314,New London
2025-05-01,460.3876366629592,New London
2025-06-01,455.35699030273713,New London
2025-07-01,460.35559519542744,New London
2025-08-01,385.2626758324173,New London
2025-09-01,315.45166726042015,New London
2025-10-01,314.89540567964673,New London
2024-11-01,938.4636706459439,Norwalk
2024-12-01,995.6563085396766,Norwalk
2025-01-01,1540.0510150409232,Norwalk
2025-02-01,1557.2331203667234,Norwalk
2025-03-01,1350.5085541635246,Norwalk
2025-04-01,1046.3232880423477,Norwalk
2025-05-01,1355.322555726354,Norwalk
2025-06-01,1288.7638180661402,Norwalk
2025-07-01,1339.5539432760456,Norwalk
2025-08-01,1146.2686502311,Norwalk
2025-09-01,1023.2657469378763,Norwalk
2025-10-01,968.6464723430006,Norwalk
2024-11-01,577.2247368078473,Norwich
2024-12-01,577.2247368078473,Norwich
2025-01-01,577.2247368078473,Norwich
2025-02-01,577.2247368078473,Norwich
2025-03-01,577.2247368078473,Norwich
2025-04-01,577.2247368078473,Norwich
2025-05-01,577.2247368078473,Norwich
2025-06-01,577.2247368078473,Norwich
2025-07-01,577.2247368078473,Norwich
2025-08-01,577.2247368078473,Norwich
2025-09-01,577.2247368078473,Norwich
2025-10-01,577.2247368078473,Norwich
2024-11-01,513.7848560121087,Shelton
2024-12-01,487.2716449823035,Shelton
2025-01-01,646.0035065234256,Shelton
2025-02-01,686.79174902359,Shelton
2025-03-01,549.4051386531378,Shelton
2025-04-01,458.0409502810805,Shelton
2025-05-01,553.4558001058269,Shelton
2025-06-01,452.19180252537876,Shelton
2025-07-01,537.3558064686033,Shelton
2025-08-01,525.9199379269786,Shelton
2025-09-01,434.7016191391191,Shelton
2025-10-01,450.5629888010148,Shelton
2024-11-01,1507.9671610976982,Stamford
2024-12-01,1491.7941554798178,Stamford
2025-01-01,2103.073689769803,Stamford
2025-02-01,2123.4212221424796,Stamford
2025-03-01,1871.5676502257636,Stamford
2025-04-01,1576.2500731598798,Stamford
2025-05-01,2056.850648838331,Stamford
2025-06-01,1943.7525836751831,Stamford
2025-07-01,2136.3685649796535,Stamford
2025-08-01,1906.2115944588725,Stamford
2025-09-01,1579.8986689483236,Stamford
2025-10-01,1505.2753660307167,Stamford
2024-11-01,343.2883705801711,Torrington
2024-12-01,329.941417215259,Torrington
2025-01-01,606.4940295959229,Torrington
2025-02-01,627.3340320817305,Torrington
2025-03-01,538.1917972438587,Torrington
2025-04-01,379.20807634037885,Torrington
2025-05-01,463.7704505878289,Torrington
2025-06-01,437.7057079897728,Torrington
2025-07-01,503.5322807136986,Torrington
2025-08-01,414.178942938403,Torrington
2025-09-01,299.2505043658025,Torrington
2025-10-01,290.2231809585636,Torrington
2024-11-01,1304.501282675566,Waterbury
2024-12-01,1259.5655316328412,Waterbury
2025-01-01,1883.4609733788743,Waterbury
2025-02-01,1882.5373769836604,Waterbury
2025-03-01,1691.8831543377196,Waterbury
2025-04-01,1314.1991131566958,Waterbury
2025-05-01,1796.480869673679,Waterbury
2025-06-01,1695.8059267887616,Waterbury
2025-07-01,1873.661407062454,Waterbury
2025-08-01,1637.1971297905877,Waterbury
2025-09-01,1250.721940483027,Waterbury
2025-10-01,1204.442753234777,Waterbury
2024-11-01,588.2463248487608,West Haven
2024-12-01,511.6169337174334,West Haven
2025-01-01,863.2460506084979,West Haven
2025-02-01,798.0807805435581,West Haven
2025-03-01,692.1343326776606,West Haven
2025-04-01,590.5635239699403,West Haven
2025-05-01,855.1223942777929,West Haven
2025-06-01,880.7048340884985,West Haven
2025-07-01,962.0497887296724,West Haven
2025-08-01,804.8820119608205,West Haven
2025-09-01,626.3193983780653,West Haven
2025-10-01,604.8019593536342,West Haven
